YEAR,CostType,VALUE
2029,CAP,3176.9361875484497
2030,CAP,3374.7122891919553
2031,CAP,3760.45544725846
2032,CAP,3123.3802110429515
2033,CAP,1601.1592160051157
2034,CAP,1187.7802850043877
2035,CAP,662.5854433808018
2036,CAP,1402.9225954019873
2037,CAP,1395.8733594590553
2038,CAP,1665.741709075596
2039,CAP,1730.6797712682946
2040,CAP,1765.0142072221802
2041,CAP,2336.683060385717
2042,CAP,2328.404285937767
2043,CAP,2350.330432158226
2044,CAP,2309.141491895137
2045,CAP,2504.027203379836
2046,CAP,2567.846769567164
2047,CAP,2578.331018518376
2048,CAP,2344.7629970999287
2049,CAP,3011.6610462123817
2050,CAP,3121.493415239699
2051,CAP,2907.7033647758803
2052,CAP,2392.16419542157
2053,CAP,2055.6683137677933
2054,CAP,2563.754056378971
2055,CAP,3151.3468406189413
2026,CAP,2851.371086603922
2025,CAP,9354.565207871929
2027,CAP,461.1229671843875
2021,CAP,1942.9663313632814
2023,CAP,407.55463387786233
2022,CAP,1720.9257560755877
2024,CAP,1048.4228256217289
2028,CAP,152.752448611182
2021,FIX,509.0391180272657
2022,FIX,537.4278995487775
2023,FIX,541.9618272263343
2024,FIX,557.7979137387696
2025,FIX,773.1879162667403
2026,FIX,834.2398413391596
2027,FIX,840.2276949990951
2028,FIX,838.5976929649358
2029,FIX,886.4042748124959
2030,FIX,932.478429247323
2031,FIX,987.9991332728483
2032,FIX,1033.5717472370104
2033,FIX,1055.425085053637
2034,FIX,1070.7758104605266
2035,FIX,1078.4409358862497
2036,FIX,1097.794865977781
2037,FIX,1117.0096762687256
2038,FIX,1140.3903364126822
2039,FIX,1164.5386242828301
2040,FIX,1189.4594409584834
2041,FIX,1232.7835636430284
2042,FIX,1276.5950898640722
2043,FIX,1320.268311922966
2044,FIX,1362.9220690375862
2045,FIX,1406.454588882314
2046,FIX,1338.9701017028829
2047,FIX,1387.1260421934
2048,FIX,1430.8605207938817
2049,FIX,1490.1690636614253
2050,FIX,1548.734443447468
2051,FIX,1610.6416634523002
2052,FIX,1657.1145292818212
2053,FIX,1697.0720587995374
2054,FIX,1736.8818937659005
2055,FIX,1595.7747220395229
