YEAR,CostType,VALUE
2029,CAP,3297.48863934732
2030,CAP,3376.3138394557136
2031,CAP,3762.635463756201
2032,CAP,3123.091049785635
2033,CAP,1433.3363647803174
2034,CAP,1187.50673103669
2035,CAP,681.4420907731486
2036,CAP,1406.1677839566528
2037,CAP,1398.9680310133072
2038,CAP,1675.9539387652499
2039,CAP,1731.9292854299
2040,CAP,1766.0630423780885
2041,CAP,2334.470084221618
2042,CAP,2325.3432887797526
2043,CAP,2355.1101072346287
2044,CAP,2306.3082953597977
2045,CAP,2500.3552279888613
2046,CAP,2505.805896254627
2047,CAP,2568.074103767885
2048,CAP,2395.4434570301755
2049,CAP,3008.291232724354
2050,CAP,3204.0257762096167
2051,CAP,2903.6014697979426
2052,CAP,2376.169227086994
2053,CAP,2042.697663463032
2054,CAP,2604.9878663771806
2055,CAP,3749.89081606119
2024,CAP,1048.5714886955034
2025,CAP,6825.102163028963
2021,CAP,1942.9663313632814
2023,CAP,407.55463387786233
2022,CAP,1720.9257560755877
2026,CAP,1170.0452992917985
2028,CAP,102.85614680088001
2027,CAP,177.5884029431567
2021,FIX,509.0391180272657
2022,FIX,537.4278995487775
2023,FIX,541.9618272263343
2024,FIX,557.801817679842
2025,FIX,704.7227298331294
2026,FIX,721.0659025054135
2027,FIX,720.1454664127917
2028,FIX,717.9875056806567
2029,FIX,768.0321402393648
2030,FIX,814.4044076522762
2031,FIX,870.1398416144899
2032,FIX,915.8795556522412
2033,FIX,935.3042022620102
2034,FIX,950.8424687757524
2035,FIX,958.9921600036491
2036,FIX,978.601613281166
2037,FIX,998.0689333747798
2038,FIX,1021.8445095186277
2039,FIX,1046.208410032601
2040,FIX,1071.3408038902683
2041,FIX,1114.8112556397614
2042,FIX,1158.7521487824367
2043,FIX,1202.7306626760992
2044,FIX,1245.5183504816862
2045,FIX,1289.1680147725892
2046,FIX,1220.4001755263464
2047,FIX,1268.5176840199535
2048,FIX,1313.6796905335527
2049,FIX,1373.1167874687083
2050,FIX,1432.095429677045
2051,FIX,1493.9205596651354
2052,FIX,1540.6010040774843
2053,FIX,1580.351401707365
2054,FIX,1620.042157245285
2055,FIX,1562.335695238666
