YEAR,CostType,VALUE
2029,CAP,3056.4385116840176
2030,CAP,3374.2628034331156
2031,CAP,3747.230777002882
2032,CAP,3126.472450792943
2033,CAP,1612.0608234034946
2034,CAP,1186.9391529126779
2035,CAP,654.5215132892649
2036,CAP,1399.2094656069885
2037,CAP,1417.210578640461
2038,CAP,1680.4980326588536
2039,CAP,1732.6643992728673
2040,CAP,1762.1026482694604
2041,CAP,2338.2353197534476
2042,CAP,2329.335493052654
2043,CAP,2358.6154106942067
2044,CAP,2309.730896244002
2045,CAP,2506.6565599636674
2046,CAP,2510.6857767567803
2047,CAP,2566.084835918321
2048,CAP,2605.200772401182
2049,CAP,3005.5264083920706
2050,CAP,3191.483691972757
2051,CAP,2942.4619871741297
2052,CAP,2213.0005731205288
2053,CAP,2037.1200055982213
2054,CAP,2446.8521097974685
2055,CAP,3147.0470479009537
2024,CAP,1047.339092345206
2025,CAP,4499.807721293754
2021,CAP,1942.9663313632814
2023,CAP,407.2980575360636
2022,CAP,1720.9257560755877
2026,CAP,1235.9933193818954
2027,CAP,231.0545216147038
2028,CAP,93.69844302868047
2021,FIX,509.0391180272657
2022,FIX,537.4278995487775
2023,FIX,541.9566956994983
2024,FIX,557.7720382260001
2025,FIX,643.3326253677013
2026,FIX,660.8479911156031
2027,FIX,660.8719557882554
2028,FIX,658.6645622141
2029,FIX,705.2573363816647
2030,FIX,751.8975358651904
2031,FIX,807.4401030524684
2032,FIX,853.3609862078013
2033,FIX,875.665850323103
2034,FIX,891.2847405848415
2035,FIX,899.105814406747
2036,FIX,918.6713596073754
2037,FIX,938.5989187479723
2038,FIX,962.5606802601028
2039,FIX,987.0345873209131
2040,FIX,1012.183085325426
2041,FIX,1055.8241440849874
2042,FIX,1099.940186823986
2043,FIX,1144.093648556292
2044,FIX,1187.0450926495407
2045,FIX,1230.9160925721008
2046,FIX,1162.341176754302
2047,FIX,1210.4996017445017
2048,FIX,1260.7639473277459
2049,FIX,1320.1753266404633
2050,FIX,1379.1279187011917
2051,FIX,1440.8616656379377
2052,FIX,1482.8381757520588
2053,FIX,1522.540575871697
2054,FIX,1562.2614722747178
2055,FIX,1546.3543586548578
