YEAR,CostType,VALUE
2029,CAP,3331.6917534938398
2030,CAP,3374.1483352712257
2031,CAP,3765.2600038010496
2032,CAP,3121.274435919458
2033,CAP,1451.5740857134783
2034,CAP,1185.9796001582567
2035,CAP,605.9074519211799
2036,CAP,1406.8907417735397
2037,CAP,1400.8380208195988
2038,CAP,1668.5792821627942
2039,CAP,1730.6110116223579
2040,CAP,1765.6167520545905
2041,CAP,2340.3829117105506
2042,CAP,2328.24763249621
2043,CAP,2354.5634399078954
2044,CAP,2312.6111472130997
2045,CAP,2506.6168988846107
2046,CAP,2513.390008705063
2047,CAP,2571.0016131348566
2048,CAP,2697.1421017686
2049,CAP,3003.6576083933664
2050,CAP,3156.490029116199
2051,CAP,2923.9997400842885
2052,CAP,2098.2824916594363
2053,CAP,2058.1459212719365
2054,CAP,2622.526841662706
2055,CAP,4378.30228601162
2024,CAP,1049.0522721952375
2025,CAP,8990.313658247072
2021,CAP,1942.9663313632814
2023,CAP,408.47702589794415
2022,CAP,1720.9257560755877
2026,CAP,1197.3079161102953
2027,CAP,201.97402012648922
2028,CAP,133.7648892151595
2021,FIX,509.0391180272657
2022,FIX,537.4278995487775
2023,FIX,541.9802750667359
2024,FIX,557.8298811902382
2025,FIX,762.6035566288857
2026,FIX,779.1899131519613
2027,FIX,778.4799182044025
2028,FIX,776.6094472953512
2029,FIX,827.0023478531712
2030,FIX,873.1022701617793
2031,FIX,928.7910116809204
2032,FIX,974.3958896441798
2033,FIX,994.0006164662929
2034,FIX,1009.407561115984
2035,FIX,1016.2782098470232
2036,FIX,1035.8107473187229
2037,FIX,1055.2240513346453
2038,FIX,1078.7606983534856
2039,FIX,1103.006822743528
2040,FIX,1128.0389684079366
2041,FIX,1171.5363068914326
2042,FIX,1215.4439128170422
2043,FIX,1259.3109383159153
2044,FIX,1302.1333080956688
2045,FIX,1345.816841344115
2046,FIX,1277.1093227460751
2047,FIX,1325.197863118575
2048,FIX,1377.5105937397404
2049,FIX,1436.663576098946
2050,FIX,1495.0487467584376
2051,FIX,1556.9331973994665
2052,FIX,1596.6250908536608
2053,FIX,1636.3251546595025
2054,FIX,1676.0448856116734
2055,FIX,1579.4486590472236
