YEAR,CostType,VALUE
2029,CAP,3196.9043806644595
2030,CAP,3374.710716643229
2031,CAP,3760.3795803339463
2032,CAP,3123.6844053923087
2033,CAP,1608.6291830594312
2034,CAP,1188.0326004091442
2035,CAP,649.1217768901282
2036,CAP,1403.3142512088716
2037,CAP,1398.250825959399
2038,CAP,1670.1227358915937
2039,CAP,1737.2665861394848
2040,CAP,1766.1011070561926
2041,CAP,2335.574151823361
2042,CAP,2325.6018674656634
2043,CAP,2352.0539779893224
2044,CAP,2303.742003010193
2045,CAP,2497.2170774325655
2046,CAP,2551.5460333405135
2047,CAP,2578.1224416062037
2048,CAP,2355.5015447656906
2049,CAP,3010.5798913579706
2050,CAP,3124.2380246340917
2051,CAP,2897.682620062654
2052,CAP,2384.1908874676765
2053,CAP,2053.9311989234566
2054,CAP,2573.083153643482
2055,CAP,3138.595326053366
2026,CAP,2851.1242850472636
2025,CAP,9346.063720378985
2027,CAP,457.746093120856
2021,CAP,1942.9663313632814
2023,CAP,407.55463387786233
2022,CAP,1720.9257560755877
2024,CAP,1048.4228256217289
2028,CAP,151.6008005039497
2021,FIX,509.0391180272657
2022,FIX,537.4278995487775
2023,FIX,541.9618272263343
2024,FIX,557.7979137387696
2025,FIX,773.0516882345282
2026,FIX,834.1036717741085
2027,FIX,840.045701989163
2028,FIX,838.3920277515285
2029,FIX,886.5253195416475
2030,FIX,932.5938078752988
2031,FIX,988.1120388511181
2032,FIX,1033.689870488127
2033,FIX,1055.6590586244238
2034,FIX,1071.0130966276986
2035,FIX,1078.4685746922146
2036,FIX,1097.8303389008504
2037,FIX,1117.0927155929405
2038,FIX,1140.561024107389
2039,FIX,1164.8410764849214
2040,FIX,1189.7836325642832
2041,FIX,1233.085579869136
2042,FIX,1276.8410566124069
2043,FIX,1320.5487783069425
2044,FIX,1363.094532071933
2045,FIX,1406.4908244550936
2046,FIX,1338.624474452625
2047,FIX,1386.7806900691103
2048,FIX,1430.7787005742787
2049,FIX,1490.0664009948784
2050,FIX,1548.7680215762678
2051,FIX,1610.4747745696525
2052,FIX,1656.8384139117568
2053,FIX,1696.694946698954
2054,FIX,1736.5451094316802
2055,FIX,1595.182894176802
