YEAR,CostType,VALUE
2029,CAP,3241.8988669086666
2030,CAP,3376.843666951396
2031,CAP,3757.533678545133
2032,CAP,3123.707526396508
2033,CAP,1462.750791931626
2034,CAP,1186.9068164751966
2035,CAP,718.8574365240279
2036,CAP,1403.8744529875269
2037,CAP,1411.4043303330868
2038,CAP,1679.180773614505
2039,CAP,1730.7555401627262
2040,CAP,1752.7389195528258
2041,CAP,2337.4724280686464
2042,CAP,2328.067149137224
2043,CAP,2355.3292412077917
2044,CAP,2307.332605768497
2045,CAP,2505.0181073126623
2046,CAP,2542.803914667592
2047,CAP,2569.807874204745
2048,CAP,2593.236716016033
2049,CAP,3007.606003792903
2050,CAP,3208.7442018439497
2051,CAP,2901.8410215314125
2053,CAP,2034.7049290692862
2054,CAP,2575.125929918942
2055,CAP,3768.594353674105
2024,CAP,1047.3390923452066
2025,CAP,6854.3727620201535
2021,CAP,1942.9663313632814
2023,CAP,407.2980575360636
2022,CAP,1720.9257560755877
2026,CAP,1164.4958273219033
2052,CAP,2145.5668809538115
2027,CAP,145.18255087518435
2028,CAP,95.6315684393
2021,FIX,509.0391180272657
2022,FIX,537.4278995487775
2023,FIX,541.9566956994983
2024,FIX,557.7720382260002
2025,FIX,705.1627449827315
2026,FIX,721.3778043309355
2027,FIX,719.9565381089092
2028,FIX,717.6948285722412
2029,FIX,766.9020230827202
2030,FIX,813.3391053222608
2031,FIX,868.9816454299556
2032,FIX,914.7420377111213
2033,FIX,934.6286193285625
2034,FIX,950.1596222313242
2035,FIX,958.8947848264778
2036,FIX,978.4583547839617
2037,FIX,998.1744302814524
2038,FIX,1022.0145431304968
2039,FIX,1046.3549687391267
2040,FIX,1071.2208383823213
2041,FIX,1114.7513188736325
2042,FIX,1158.7466744762341
2043,FIX,1202.7295407706938
2044,FIX,1245.5376891562057
2045,FIX,1289.2806094455705
2046,FIX,1221.3888575066478
2047,FIX,1269.5301891106947
2048,FIX,1319.3953942990684
2049,FIX,1378.7453842126654
2050,FIX,1437.4711804666583
2051,FIX,1499.261103791159
2052,FIX,1540.8770680957286
2053,FIX,1580.5496004856464
2054,FIX,1620.306196883362
2055,FIX,1562.9737978662995
