YEAR,CostType,VALUE
2029,CAP,3211.763081108198
2030,CAP,3375.0221088676913
2031,CAP,3766.2070286567114
2032,CAP,3120.5025994571924
2033,CAP,1347.4046388467755
2034,CAP,1187.9550994111135
2035,CAP,767.8681916135952
2036,CAP,1408.4445339654926
2037,CAP,1399.4752414675331
2038,CAP,1670.5309442986943
2039,CAP,1729.9064209528601
2040,CAP,1771.288365489677
2041,CAP,2341.690657613691
2042,CAP,2331.185710218346
2043,CAP,2356.0669295170837
2044,CAP,2312.103444612891
2045,CAP,2508.0892480073358
2046,CAP,2510.1878193788175
2047,CAP,2588.5992370571003
2048,CAP,2685.6480541113115
2049,CAP,3006.104663571236
2050,CAP,3218.873386760628
2051,CAP,2906.7869130556905
2052,CAP,2075.0577180579385
2054,CAP,2566.466373710902
2055,CAP,3785.625756269054
2024,CAP,1049.052272195237
2025,CAP,6894.782675639468
2021,CAP,1942.9663313632814
2023,CAP,408.47702589794415
2022,CAP,1720.9257560755877
2026,CAP,1165.7353153004567
2028,CAP,131.92581750403275
2053,CAP,2051.8441523920947
2027,CAP,166.70589816129132
2021,FIX,509.0391180272657
2022,FIX,537.4278995487775
2023,FIX,541.9802750667359
2024,FIX,557.8298811902382
2025,FIX,705.8567214410881
2026,FIX,722.0711534374637
2027,FIX,720.9760979267205
2028,FIX,719.2522058290722
2029,FIX,767.8891418477276
2030,FIX,814.242829832974
2031,FIX,870.0509432101912
2032,FIX,915.7399868227589
2033,FIX,933.824849516149
2034,FIX,949.38322641
2035,FIX,958.8774286104406
2036,FIX,978.5324178537212
2037,FIX,998.0098325404593
2038,FIX,1021.6768958472381
2039,FIX,1046.0002954032454
2040,FIX,1071.2372549312402
2041,FIX,1114.852120350593
2042,FIX,1158.9098528663412
2043,FIX,1202.9074710487962
2044,FIX,1245.8110534130071
2045,FIX,1289.615400269014
2046,FIX,1220.9352042575947
2047,FIX,1269.5407307273622
2048,FIX,1321.636587960303
2049,FIX,1380.9298953454954
2050,FIX,1439.4222653143484
2051,FIX,1501.3111488266784
2052,FIX,1541.0116639449668
2053,FIX,1580.721569420521
2054,FIX,1620.457600163934
2055,FIX,1563.4658279636562
