YEAR,CostType,VALUE
2029,CAP,3310.158240394225
2030,CAP,3375.870836237743
2031,CAP,3762.7629179467813
2032,CAP,3123.1896337725457
2033,CAP,1438.6607534822615
2034,CAP,1187.5098669812326
2035,CAP,660.3896775214215
2036,CAP,1406.002676291623
2037,CAP,1398.7349301343954
2038,CAP,1676.9388302871014
2039,CAP,1730.9390813685434
2040,CAP,1766.1823231279466
2041,CAP,2334.4521402876335
2042,CAP,2325.4845823618443
2043,CAP,2354.689890665812
2044,CAP,2306.308295359798
2045,CAP,2498.4971633274386
2046,CAP,2505.55503911977
2047,CAP,2568.3915819245212
2048,CAP,2396.2773661857445
2049,CAP,3009.624768513318
2050,CAP,3197.6791254681984
2051,CAP,2903.4998203357973
2052,CAP,2383.5635152438517
2053,CAP,2045.842436718075
2054,CAP,2609.6189081883535
2055,CAP,3748.585796589496
2024,CAP,1048.571488695504
2025,CAP,6809.701083843639
2021,CAP,1942.9663313632814
2023,CAP,407.55463387786233
2022,CAP,1720.9257560755877
2026,CAP,1170.0452992917985
2028,CAP,110.15923290300117
2027,CAP,190.44059002336206
2021,FIX,509.0391180272657
2022,FIX,537.4278995487775
2023,FIX,541.9618272263343
2024,FIX,557.8018176798421
2025,FIX,704.4797035755256
2026,FIX,720.8324798735403
2027,FIX,720.1135121994895
2028,FIX,718.0660734605295
2029,FIX,768.3116155398681
2030,FIX,814.6618763132556
2031,FIX,870.3976360565813
2032,FIX,916.1373004022389
2033,FIX,935.6421797402602
2034,FIX,951.1778476399622
2035,FIX,958.9980194036659
2036,FIX,978.6041693198273
2037,FIX,998.0668257221073
2038,FIX,1021.8620995906944
2039,FIX,1046.2061960234407
2040,FIX,1071.3409763300697
2041,FIX,1114.8110691170732
2042,FIX,1158.754789123417
2043,FIX,1202.724898685703
2044,FIX,1245.51258649129
2045,FIX,1289.1250761473336
2046,FIX,1220.3522179571412
2047,FIX,1268.4760760138813
2048,FIX,1313.659171893835
2049,FIX,1373.1225734374543
2050,FIX,1432.1287639441703
2051,FIX,1493.9518588571145
2052,FIX,1540.6155892634124
2053,FIX,1580.3410295030753
2054,FIX,1620.005835206937
2055,FIX,1562.2732634403344
