YEAR,CostType,VALUE
2029,CAP,3251.07213311597
2030,CAP,3377.944185040402
2031,CAP,3764.5952235412847
2032,CAP,3121.3710764643065
2033,CAP,1356.5216139921451
2034,CAP,1186.7902165800313
2035,CAP,763.5813248015512
2036,CAP,1407.446139927093
2037,CAP,1405.114349334515
2038,CAP,1678.1985308218066
2039,CAP,1732.495005206109
2040,CAP,1762.0701488898906
2041,CAP,2339.648506951173
2042,CAP,2329.7376843799
2043,CAP,2354.4509115858336
2044,CAP,2307.6352406866163
2045,CAP,2505.636304934798
2046,CAP,2510.2155274457537
2047,CAP,2554.9529668692344
2048,CAP,2718.3686893337717
2049,CAP,3006.3710299581107
2050,CAP,3229.009423078619
2051,CAP,2899.8282239019845
2052,CAP,2058.85927722865
2053,CAP,2047.5034393246594
2054,CAP,2580.8083279175908
2055,CAP,3754.1546643204765
2024,CAP,1049.0522721952377
2025,CAP,6885.958598598178
2021,CAP,1942.9663313632814
2023,CAP,407.7214322874293
2022,CAP,1720.9257560755877
2026,CAP,1170.2915919050897
2027,CAP,140.46400416869307
2028,CAP,119.25110103905062
2021,FIX,509.0391180272657
2022,FIX,537.4278995487775
2023,FIX,541.9651631945256
2024,FIX,557.8147693180281
2025,FIX,705.6952456731658
2026,FIX,722.0052887080003
2027,FIX,720.5002989892525
2028,FIX,718.5853122245375
2029,FIX,767.866626147471
2030,FIX,814.2805887754156
2031,FIX,870.0567617416037
2032,FIX,915.7634638552934
2033,FIX,933.9972441491401
2034,FIX,949.5317196499011
2035,FIX,958.9614834995887
2036,FIX,978.5965077192152
2037,FIX,998.1867442589049
2038,FIX,1022.007211804402
2039,FIX,1046.3824270539849
2040,FIX,1071.4349693463926
2041,FIX,1115.0089940963064
2042,FIX,1159.0377766607662
2043,FIX,1203.0030842148099
2044,FIX,1245.8172880611119
2045,FIX,1289.5725684972474
2046,FIX,1220.8929268461222
2047,FIX,1268.684481703099
2048,FIX,1321.5848553936667
2049,FIX,1380.8834878144621
2050,FIX,1439.6504430333284
2051,FIX,1501.4001039737093
2052,FIX,1541.0484386901028
2053,FIX,1580.7030352052511
2054,FIX,1620.380008062027
2055,FIX,1562.7588022141715
