YEAR,CostType,VALUE
2029,CAP,3127.557058467673
2030,CAP,3376.0947337572406
2031,CAP,3756.7774027018313
2032,CAP,3123.37586778815
2033,CAP,1553.653384640448
2034,CAP,1187.3915029375105
2035,CAP,787.7816118114001
2036,CAP,1402.4645526084262
2037,CAP,1403.5654340355334
2038,CAP,1674.050536672602
2039,CAP,1725.6051792848527
2040,CAP,1756.846124250866
2041,CAP,2342.6484928955974
2042,CAP,2333.0314597147326
2043,CAP,2355.610592926071
2044,CAP,2312.6524633196614
2045,CAP,2525.4707256993624
2046,CAP,2569.6971759707576
2047,CAP,2570.1250495883346
2048,CAP,2627.771523502426
2049,CAP,3003.998264646616
2050,CAP,3164.7228767317292
2051,CAP,2907.2361443268455
2052,CAP,2074.238463444369
2053,CAP,2038.456375910676
2054,CAP,2506.491194507288
2055,CAP,4392.726328156114
2024,CAP,1047.3390923452064
2025,CAP,8996.668401872943
2021,CAP,1942.9663313632814
2023,CAP,407.2980575360636
2022,CAP,1720.9257560755877
2026,CAP,1166.0562382120652
2028,CAP,92.55332329140225
2027,CAP,155.5738057657243
2021,FIX,509.0391180272657
2022,FIX,537.4278995487775
2023,FIX,541.9566956994983
2024,FIX,557.7720382260001
2025,FIX,762.640999940502
2026,FIX,778.7416821617551
2027,FIX,777.338092761842
2028,FIX,774.8795379827521
2029,FIX,822.2154890376414
2030,FIX,868.5824210815856
2031,FIX,924.1400500714955
2032,FIX,969.8220638828186
2033,FIX,991.0483002485491
2034,FIX,1006.5063837642792
2035,FIX,1016.2275062621704
2036,FIX,1035.6714985770004
2037,FIX,1055.1393703507638
2038,FIX,1078.7854721124265
2039,FIX,1102.9314840104585
2040,FIX,1127.7881611737046
2041,FIX,1171.3308111436465
2042,FIX,1215.3340992982553
2043,FIX,1259.222067974445
2044,FIX,1302.0452613750099
2045,FIX,1346.1749603534906
2046,FIX,1278.82140403202
2047,FIX,1326.8645673202304
2048,FIX,1377.4799711374005
2049,FIX,1436.6397552542119
2050,FIX,1495.113834897714
2051,FIX,1557.0116994172147
2052,FIX,1596.7577794246154
2053,FIX,1636.530242492268
2054,FIX,1676.3320707318996
2055,FIX,1580.0243227855797
