YEAR,CostType,VALUE
2029,CAP,3251.363576360657
2030,CAP,3375.2074895041997
2031,CAP,3762.87022868282
2032,CAP,3122.3737373634704
2033,CAP,1576.449229463231
2034,CAP,1187.7589770440604
2035,CAP,633.9409730979862
2036,CAP,1405.176557331371
2037,CAP,1405.8132585726137
2038,CAP,1679.9210497944373
2039,CAP,1733.678027691424
2040,CAP,1761.3821704214786
2041,CAP,2341.058569084081
2042,CAP,2330.3910119501415
2043,CAP,2358.7840668803265
2044,CAP,2312.0521202320742
2045,CAP,2505.258233841457
2046,CAP,2504.882554671466
2047,CAP,2569.3713620679036
2048,CAP,2596.673604933675
2049,CAP,3002.0508684345514
2050,CAP,3136.353702627579
2051,CAP,2898.8066142386824
2052,CAP,2218.198532583921
2053,CAP,2037.912858056795
2054,CAP,2569.734232210596
2055,CAP,4359.296174380863
2024,CAP,1048.0861272281245
2025,CAP,8915.014723125782
2021,CAP,1942.9663313632814
2023,CAP,407.2980575360636
2022,CAP,1720.9257560755877
2026,CAP,1170.6731163329698
2027,CAP,243.46711059668058
2028,CAP,101.16035022209121
2021,FIX,509.0391180272657
2022,FIX,537.4278995487775
2023,FIX,541.9566956994983
2024,FIX,557.7869789236584
2025,FIX,761.3614323066184
2026,FIX,777.6045088508304
2027,FIX,777.5703642848853
2028,FIX,775.226285562594
2029,FIX,824.468821259337
2030,FIX,870.7087555120811
2031,FIX,926.369786114
2032,FIX,972.0149411441411
2033,FIX,993.5777841528887
2034,FIX,1009.0237299249059
2035,FIX,1016.3382494314156
2036,FIX,1035.8364994389672
2037,FIX,1055.3493494225183
2038,FIX,1079.1128881507998
2039,FIX,1103.4203939985673
2040,FIX,1128.3678000213006
2041,FIX,1171.8786600948686
2042,FIX,1215.829139430404
2043,FIX,1259.7806260544003
2044,FIX,1302.5918208459964
2045,FIX,1346.2481757425157
2046,FIX,1277.3704873525642
2047,FIX,1325.4225619205122
2048,FIX,1375.313827083986
2049,FIX,1434.4690154164728
2050,FIX,1493.2159525339762
2051,FIX,1554.9451776985914
2052,FIX,1596.8928070171335
2053,FIX,1636.551953679157
2054,FIX,1676.2319351390613
2055,FIX,1579.2555704180247
