YEAR,CostType,VALUE
2029,CAP,3315.5025453446074
2030,CAP,3375.138764583403
2031,CAP,3766.564591418905
2032,CAP,3121.4965034585775
2033,CAP,1473.1846932981634
2034,CAP,1187.3624703405837
2035,CAP,618.3230308125054
2036,CAP,1399.443349099314
2037,CAP,1409.6087630069753
2038,CAP,1671.6423305016845
2039,CAP,1725.8362979192239
2040,CAP,1762.704660412286
2041,CAP,2336.3625688960465
2042,CAP,2327.084346292187
2043,CAP,2350.1156368090387
2044,CAP,2309.294163174567
2045,CAP,2503.666017887732
2046,CAP,2510.2187985285873
2047,CAP,2577.603126008083
2048,CAP,2674.667311433722
2049,CAP,3012.1507061747398
2050,CAP,3151.094841154857
2051,CAP,2906.9012901911424
2053,CAP,2052.3412651522954
2054,CAP,2612.9831592658998
2055,CAP,4363.119761374891
2024,CAP,1048.5714886955031
2025,CAP,8979.191119403698
2021,CAP,1942.9663313632814
2023,CAP,407.55463387786233
2022,CAP,1720.9257560755877
2026,CAP,1168.7851687253167
2052,CAP,2134.5952471568808
2027,CAP,222.39140555385512
2028,CAP,130.08825973160592
2021,FIX,509.0391180272657
2022,FIX,537.4278995487775
2023,FIX,541.9618272263343
2024,FIX,557.801817679842
2025,FIX,762.3977046945911
2026,FIX,778.5642781368776
2027,FIX,778.1906386443605
2028,FIX,776.2765931032363
2029,FIX,826.43141876505
2030,FIX,872.5777954226685
2031,FIX,928.2971419226557
2032,FIX,973.9105572605986
2033,FIX,993.8569286456
2034,FIX,1009.2931097284302
2035,FIX,1016.3581110528824
2036,FIX,1035.741703337968
2037,FIX,1055.3304473311687
2038,FIX,1078.9283712729568
2039,FIX,1103.0790044827688
2040,FIX,1128.0528731337079
2041,FIX,1171.4698081261731
2042,FIX,1215.354150715819
2043,FIX,1259.132222428531
2044,FIX,1301.8882555051712
2045,FIX,1345.5127736858008
2046,FIX,1276.741832436407
2047,FIX,1325.0013405262398
2048,FIX,1376.823139216614
2049,FIX,1436.1459838943224
2050,FIX,1494.5296353642602
2051,FIX,1556.4208117720602
2052,FIX,1596.5924377372016
2053,FIX,1636.2193699606737
2054,FIX,1675.9262014051476
2055,FIX,1579.0263278154173
