YEAR,CostType,VALUE
2029,CAP,3233.3846859619944
2030,CAP,3373.707986577807
2031,CAP,3764.6830708389166
2032,CAP,3121.8564337762355
2033,CAP,1364.6378279313435
2034,CAP,1187.670425581371
2035,CAP,764.0919582476395
2036,CAP,1408.0219589488263
2037,CAP,1406.478447887884
2038,CAP,1678.9660938887457
2039,CAP,1730.6939885531567
2040,CAP,1760.5892623859422
2041,CAP,2340.824460588396
2042,CAP,2331.0917822977704
2043,CAP,2356.31742116253
2044,CAP,2311.341720001048
2045,CAP,2508.925811408131
2046,CAP,2512.4874279213473
2047,CAP,2576.2258176318533
2048,CAP,2698.4904831853705
2049,CAP,3007.398321899483
2050,CAP,3225.1673881104407
2051,CAP,2904.3144238552277
2052,CAP,2060.8994425193205
2054,CAP,2580.6580388193615
2055,CAP,3787.124538161073
2024,CAP,1048.7422678650216
2025,CAP,6888.762093984349
2021,CAP,1942.9663313632814
2023,CAP,407.2980575360636
2022,CAP,1720.9257560755877
2026,CAP,1171.6373319493503
2028,CAP,123.94927909937624
2053,CAP,2043.674750643156
2027,CAP,141.24881719485242
2021,FIX,509.0391180272657
2022,FIX,537.4278995487775
2023,FIX,541.9566956994983
2024,FIX,557.8001017363963
2025,FIX,705.725440981967
2026,FIX,722.0607506113788
2027,FIX,720.5598042742346
2028,FIX,718.7355447495218
2029,FIX,767.7133477081866
2030,FIX,814.046740141101
2031,FIX,869.8253769340256
2032,FIX,915.5424251258221
2033,FIX,933.9075654237092
2034,FIX,949.4594411473789
2035,FIX,958.9062988917935
2036,FIX,978.552835246913
2037,FIX,998.1703506149998
2038,FIX,1022.0061612015439
2039,FIX,1046.3453479261323
2040,FIX,1071.3682733404169
2041,FIX,1114.965811351054
2042,FIX,1159.0216706601248
2043,FIX,1203.024296957044
2044,FIX,1245.9126457273208
2045,FIX,1289.7337223337968
2046,FIX,1221.0995150010078
2047,FIX,1269.4026270057266
2048,FIX,1321.813796135873
2049,FIX,1381.1329708238218
2050,FIX,1439.7963513481932
2051,FIX,1501.6357573912703
2052,FIX,1541.300317906408
2053,FIX,1580.9744296243448
2054,FIX,1620.6708922014702
2055,FIX,1563.709078489849
