YEAR,CostType,VALUE
2029,CAP,3125.999593179318
2030,CAP,3374.780880470147
2031,CAP,3752.1715275787838
2032,CAP,3125.895074449404
2033,CAP,1612.1471371157586
2034,CAP,1186.659111094298
2035,CAP,764.703436629941
2036,CAP,1398.5735550404097
2037,CAP,1404.2475674245798
2038,CAP,1680.607745111371
2039,CAP,1732.6630264126197
2040,CAP,1759.4980858865104
2041,CAP,2339.372912100315
2042,CAP,2330.187164215864
2043,CAP,2358.208117137571
2044,CAP,2310.0920070596353
2045,CAP,2522.9788318336628
2046,CAP,2565.3529093531665
2047,CAP,2569.2746381936813
2048,CAP,2524.2573316533567
2049,CAP,3002.350940718571
2050,CAP,3138.9906756849655
2051,CAP,2899.03231723073
2052,CAP,2194.1858190863854
2053,CAP,2029.7795422385868
2054,CAP,2493.7329954898883
2055,CAP,4378.657816362516
2024,CAP,1047.3390923452064
2025,CAP,8918.262899882451
2021,CAP,1942.9663313632814
2023,CAP,407.2980575360636
2022,CAP,1720.9257560755877
2026,CAP,1165.0658992789415
2028,CAP,85.41873431023895
2027,CAP,204.58215995774435
2021,FIX,509.0391180272657
2022,FIX,537.4278995487775
2023,FIX,541.9566956994983
2024,FIX,557.7720382260001
2025,FIX,761.4027076355686
2026,FIX,777.5323113699312
2027,FIX,776.9085172483885
2028,FIX,774.353828913415
2029,FIX,821.7459116605382
2030,FIX,868.1140108757862
2031,FIX,923.5841347864659
2032,FIX,969.3207743390823
2033,FIX,991.4556749910568
2034,FIX,1006.8962599412177
2035,FIX,1016.2537931166263
2036,FIX,1035.6199417682815
2037,FIX,1055.101473823658
2038,FIX,1078.8787565912037
2039,FIX,1103.1659624133952
2040,FIX,1128.075676687059
2041,FIX,1171.5528216607868
2042,FIX,1215.4992315675534
2043,FIX,1259.4392033446443
2044,FIX,1302.21119584263
2045,FIX,1346.291196459416
2046,FIX,1278.8507414984208
2047,FIX,1326.8768933970084
2048,FIX,1374.9985298284146
2049,FIX,1434.1603162029096
2050,FIX,1492.939719627229
2051,FIX,1554.673466563975
2052,FIX,1596.613534895619
2053,FIX,1636.3022910661764
2054,FIX,1676.0288743590825
2055,FIX,1579.4398840177412
