YEAR,CostType,VALUE
2029,CAP,3176.911550547168
2030,CAP,3374.963148341434
2031,CAP,3766.3434055489593
2032,CAP,3121.296617635101
2033,CAP,1525.8355593759388
2034,CAP,1187.3624703405833
2035,CAP,707.3607379852456
2036,CAP,1398.6570014467375
2037,CAP,1409.610588527202
2038,CAP,1670.9899206136042
2039,CAP,1725.8362979192232
2040,CAP,1762.8802766542544
2041,CAP,2336.676496819993
2042,CAP,2327.084346292195
2043,CAP,2349.9879095385404
2044,CAP,2309.294163174565
2045,CAP,2503.666017887738
2046,CAP,2522.8030304927306
2047,CAP,2577.9468390320517
2048,CAP,2665.8579204518146
2049,CAP,3014.1061443789686
2050,CAP,3126.6750599445377
2051,CAP,2906.5819211471653
2053,CAP,2057.391949665742
2054,CAP,2550.2382516327298
2055,CAP,3149.686961558355
2026,CAP,2847.2631045897842
2025,CAP,9384.337070105817
2027,CAP,456.0297032652017
2021,CAP,1942.9663313632814
2023,CAP,407.55463387786233
2022,CAP,1720.9257560755877
2024,CAP,1048.4228256217289
2028,CAP,160.03206053206506
2052,CAP,2124.9487312520714
2021,FIX,509.0391180272657
2022,FIX,537.4278995487775
2023,FIX,541.9618272263343
2024,FIX,557.7979137387696
2025,FIX,773.662685261195
2026,FIX,834.6145905634015
2027,FIX,840.5181601273827
2028,FIX,838.9564755349132
2029,FIX,886.7432361684104
2030,FIX,932.8019152395525
2031,FIX,988.4369489955938
2032,FIX,1033.964719816112
2033,FIX,1054.6464497193936
2034,FIX,1069.9946601550266
2035,FIX,1078.3541426815884
2036,FIX,1097.6227777281424
2037,FIX,1117.112333605659
2038,FIX,1140.5979800259306
2039,FIX,1164.6493885965456
2040,FIX,1189.5275461941203
2041,FIX,1232.851537359993
2042,FIX,1276.6366553104424
2043,FIX,1320.3030244574966
2044,FIX,1362.9598328949394
2045,FIX,1406.4851264363724
2046,FIX,1337.9178546879448
2047,FIX,1386.0805935035673
2048,FIX,1437.5739798882178
2049,FIX,1496.8367227316246
2050,FIX,1555.1256941060626
2051,FIX,1617.0104808397884
2052,FIX,1657.12060805773
2053,FIX,1696.8115944909441
2054,FIX,1736.522133979806
2055,FIX,1595.3817605283427
