YEAR,CostType,VALUE
2029,CAP,3204.1842191027717
2030,CAP,3377.8080152742896
2031,CAP,3767.1118946544407
2032,CAP,3121.586436499161
2033,CAP,1367.578858920347
2034,CAP,1187.8791362732686
2035,CAP,746.5612579429028
2036,CAP,1408.7810719445665
2037,CAP,1401.193884754624
2038,CAP,1677.3441906450375
2039,CAP,1728.491234627224
2040,CAP,1760.4745768996145
2041,CAP,2337.6855189303087
2042,CAP,2328.9999724617587
2043,CAP,2353.687626185944
2044,CAP,2309.6979238931995
2045,CAP,2506.3010713736385
2046,CAP,2510.8455309981723
2047,CAP,2530.5007400035356
2048,CAP,2743.6432128947467
2049,CAP,3006.808885758608
2050,CAP,3230.1302824487375
2051,CAP,2903.938205533779
2052,CAP,2078.2328380073677
2053,CAP,2055.4418370668727
2054,CAP,2573.9469232417105
2055,CAP,3789.808916227643
2024,CAP,1049.0522721952377
2025,CAP,6893.434211195789
2021,CAP,1942.9663313632814
2023,CAP,408.47702589794415
2022,CAP,1720.9257560755877
2026,CAP,1167.927882620469
2028,CAP,149.95406196414612
2027,CAP,165.24928334419207
2021,FIX,509.0391180272657
2022,FIX,537.4278995487775
2023,FIX,541.9802750667359
2024,FIX,557.8298811902383
2025,FIX,705.8342861318455
2026,FIX,722.0932519680147
2027,FIX,720.976118782173
2028,FIX,719.5645594439678
2029,FIX,768.0553484796739
2030,FIX,814.4595581500531
2031,FIX,870.284890163302
2032,FIX,915.9948184407012
2033,FIX,934.4048334074332
2034,FIX,949.9588433426995
2035,FIX,959.1253820066813
2036,FIX,978.7871107774129
2037,FIX,998.2989142576247
2038,FIX,1022.1022849884145
2039,FIX,1046.3973892213767
2040,FIX,1071.4180048661963
2041,FIX,1114.9527557701058
2042,FIX,1158.9667752366433
2043,FIX,1202.9168095172258
2044,FIX,1245.772282480332
2045,FIX,1289.5408673141535
2046,FIX,1220.8738271133511
2047,FIX,1268.0742151038908
2048,FIX,1321.5887641022553
2049,FIX,1380.8961581514272
2050,FIX,1439.624549672512
2051,FIX,1501.4564312921332
2052,FIX,1541.2361692347895
2053,FIX,1580.9816035967674
2054,FIX,1620.7930895300362
2055,FIX,1563.8849843830183
