YEAR,CostType,VALUE
2030,CAP,3372.1814394251355
2031,CAP,3754.164147165098
2032,CAP,3125.5684702918506
2033,CAP,1363.775293744145
2034,CAP,1185.4094948173272
2035,CAP,755.6743191059884
2036,CAP,1398.5555468791042
2037,CAP,1421.6763128077916
2038,CAP,1676.7132672357325
2039,CAP,1727.3396777229416
2040,CAP,1773.8592424288186
2041,CAP,2341.386613494637
2042,CAP,2332.45075703628
2043,CAP,2361.363460780016
2044,CAP,2313.3047029125414
2045,CAP,2507.2873351123485
2046,CAP,2509.1895309174497
2047,CAP,2604.8995823303308
2048,CAP,2668.2886684125915
2049,CAP,3007.271783062288
2050,CAP,3232.3964096355326
2051,CAP,2992.5141641942805
2053,CAP,2045.4347571247647
2054,CAP,2504.7406693124085
2055,CAP,3154.6161873114825
2024,CAP,1048.7422678650214
2025,CAP,4614.171349643938
2021,CAP,1942.9663313632814
2023,CAP,407.2980575360636
2022,CAP,1720.9257560755877
2026,CAP,1303.6016797419443
2029,CAP,3035.93476153918
2028,CAP,166.88713012339363
2052,CAP,2078.543578257987
2027,CAP,155.5199442996668
2021,FIX,509.0391180272657
2022,FIX,537.4278995487775
2023,FIX,541.9566956994983
2024,FIX,557.8001017363963
2025,FIX,645.1674024395951
2026,FIX,663.6313128440153
2027,FIX,662.4096071024179
2028,FIX,661.4312707879654
2029,FIX,707.4441265129707
2030,FIX,753.9354431131916
2031,FIX,809.5985530346786
2032,FIX,855.4848431814028
2033,FIX,873.9197119563547
2034,FIX,889.5211219489261
2035,FIX,898.9134554805645
2036,FIX,918.4659006932886
2037,FIX,938.4827774390156
2038,FIX,962.368804261497
2039,FIX,986.73616966555
2040,FIX,1012.1198786393294
2041,FIX,1055.8239582561807
2042,FIX,1100.0022954562835
2043,FIX,1144.2106974392277
2044,FIX,1187.2336075793255
2045,FIX,1231.1172177034339
2046,FIX,1162.5123573843166
2047,FIX,1211.6118477686084
2048,FIX,1263.3784853890843
2049,FIX,1322.7904369215107
2050,FIX,1381.3827746280108
2051,FIX,1443.3125846068554
2052,FIX,1483.1487174284423
2053,FIX,1523.099627221971
2054,FIX,1563.1676330432626
2055,FIX,1547.4118898219392
