YEAR,CostType,VALUE
2029,CAP,2809.952350529804
2030,CAP,3374.2051756230167
2031,CAP,3750.8835022024396
2032,CAP,3127.021907191579
2033,CAP,1384.3315421774848
2034,CAP,1186.382162658377
2035,CAP,756.6322946399222
2036,CAP,1403.3101737795448
2037,CAP,1418.9113524291208
2038,CAP,1675.056622891626
2039,CAP,1727.1382458758624
2040,CAP,1762.8262966073507
2041,CAP,2335.0655294126695
2042,CAP,2327.0059420278085
2043,CAP,2355.5213588183396
2044,CAP,2309.1027874156634
2045,CAP,2503.180061561855
2046,CAP,2510.5329450132526
2047,CAP,2559.6755682990224
2048,CAP,2698.2280920316052
2049,CAP,3013.6565827185823
2050,CAP,3254.8349103060973
2051,CAP,2968.981955141636
2052,CAP,2137.589618852414
2054,CAP,2442.405200027001
2055,CAP,3164.8125171145193
2024,CAP,1048.6562429584217
2025,CAP,4652.628204198707
2021,CAP,1942.9663313632814
2023,CAP,407.55463387786233
2022,CAP,1720.9257560755877
2026,CAP,1264.6904039803046
2028,CAP,314.6170295732488
2053,CAP,2024.460523338053
2027,CAP,233.4067918490844
2021,FIX,509.0391180272657
2022,FIX,537.4278995487775
2023,FIX,541.9618272263343
2024,FIX,557.8035127651004
2025,FIX,645.7828307515446
2026,FIX,663.6459345690533
2027,FIX,663.6011477917588
2028,FIX,665.187424797243
2029,FIX,707.3975605354669
2030,FIX,753.9426770283992
2031,FIX,809.5424193619907
2032,FIX,855.4598344776164
2033,FIX,874.2250252606462
2034,FIX,889.8457327223182
2035,FIX,899.2628305909434
2036,FIX,918.9104042709956
2037,FIX,938.8719767587066
2038,FIX,962.7248820651423
2039,FIX,987.08822666976
2040,FIX,1012.2512092601909
2041,FIX,1055.8288714055875
2042,FIX,1099.8983187987378
2043,FIX,1143.9898853876002
2044,FIX,1186.9287640783996
2045,FIX,1230.7302362969301
2046,FIX,1162.1522511642047
2047,FIX,1210.1700917146877
2048,FIX,1262.7240801644148
2049,FIX,1322.2637332743207
2050,FIX,1380.9305395120427
2051,FIX,1442.8752739704626
2052,FIX,1482.9385097181093
2053,FIX,1522.6749664300078
2054,FIX,1562.3483591060833
2055,FIX,1546.7965528387097
