YEAR,CostType,VALUE
2029,CAP,3086.611577402657
2030,CAP,3372.7755260139247
2031,CAP,3751.4979437559437
2032,CAP,3115.7845010807923
2033,CAP,1533.1636147398617
2034,CAP,1188.032600409144
2035,CAP,628.24809669637
2036,CAP,1399.911922130495
2037,CAP,1410.2154232020484
2038,CAP,1676.8969806891625
2039,CAP,1737.266586139485
2040,CAP,1770.0122199296975
2041,CAP,2334.1877065269273
2042,CAP,2324.9143530359393
2043,CAP,2355.2739977163974
2044,CAP,2305.697742176093
2045,CAP,2500.3592678901496
2046,CAP,2508.1063255688086
2047,CAP,2585.8803531088747
2048,CAP,2426.4331809877667
2049,CAP,3010.5763331853486
2050,CAP,3186.051498082661
2051,CAP,2957.084127267334
2052,CAP,2401.342238375662
2053,CAP,2063.266643951303
2054,CAP,2460.9624851691524
2055,CAP,3144.333612887342
2024,CAP,1048.5714886955034
2025,CAP,4479.778214118904
2021,CAP,1942.9663313632814
2023,CAP,407.55463387786233
2022,CAP,1720.9257560755877
2026,CAP,1263.584613962645
2027,CAP,302.353243591907
2028,CAP,123.48185094157415
2021,FIX,509.0391180272657
2022,FIX,537.4278995487775
2023,FIX,541.9618272263343
2024,FIX,557.801817679842
2025,FIX,643.0463428033056
2026,FIX,660.9940431881722
2027,FIX,662.0821723045603
2028,FIX,660.261995606729
2029,FIX,707.3123152296778
2030,FIX,753.8287220089076
2031,FIX,809.4407430914772
2032,FIX,855.187457650477
2033,FIX,876.2611604729699
2034,FIX,891.898458551402
2035,FIX,899.3130996461042
2036,FIX,918.8926912637287
2037,FIX,938.6803442317687
2038,FIX,962.5700847045056
2039,FIX,987.1360355026483
2040,FIX,1012.4427403434103
2041,FIX,1056.0028472077254
2042,FIX,1100.0304671463896
2043,FIX,1144.1171006191394
2044,FIX,1186.9878816310297
2045,FIX,1230.7329388061087
2046,FIX,1162.1064252469084
2047,FIX,1210.75051729692
2048,FIX,1256.7487378063363
2049,FIX,1316.3102434887765
2050,FIX,1375.4035680851873
2051,FIX,1437.1103210785718
2052,FIX,1482.5551120423315
2053,FIX,1522.4111756198677
2054,FIX,1562.2576303082067
2055,FIX,1546.2962368242709
