YEAR,CostType,VALUE
2029,CAP,3241.7790041289654
2030,CAP,3376.0176972516756
2031,CAP,3765.0472101822984
2032,CAP,3121.577768621082
2033,CAP,1354.644940906705
2034,CAP,1187.6578752297646
2035,CAP,763.2684318825906
2036,CAP,1407.5494058645725
2037,CAP,1399.2636420284218
2038,CAP,1671.1604655036692
2039,CAP,1729.5127510013695
2040,CAP,1768.5202714052457
2041,CAP,2341.0507440123974
2042,CAP,2330.7007869836207
2043,CAP,2355.310954460181
2044,CAP,2311.576433255639
2045,CAP,2507.515520720532
2046,CAP,2511.93543472901
2047,CAP,2569.6217140042486
2048,CAP,2700.961150551205
2049,CAP,3005.7545589745127
2050,CAP,3218.509446462519
2051,CAP,2904.50526241904
2052,CAP,2065.110447407217
2054,CAP,2580.3977000380805
2055,CAP,3768.7929358792635
2024,CAP,1049.0522721952377
2025,CAP,6890.0684767388775
2021,CAP,1942.9663313632814
2023,CAP,408.47702589794415
2022,CAP,1720.9257560755877
2026,CAP,1167.3250805016437
2028,CAP,116.72749593637192
2053,CAP,2046.459743898601
2027,CAP,148.84410865120503
2021,FIX,509.0391180272657
2022,FIX,537.4278995487775
2023,FIX,541.9802750667359
2024,FIX,557.8298811902383
2025,FIX,705.777476034814
2026,FIX,722.0259409743002
2027,FIX,720.6532369168139
2028,FIX,718.7045249633716
2029,FIX,767.8235897407785
2030,FIX,814.1992036819787
2031,FIX,869.9844552915692
2032,FIX,915.6953206070544
2033,FIX,933.8922980939072
2034,FIX,949.4441642914179
2035,FIX,958.865998584661
2036,FIX,978.5030834211624
2037,FIX,997.9762693022466
2038,FIX,1021.6559306098875
2039,FIX,1045.971458547809
2040,FIX,1071.1530347355092
2041,FIX,1114.75510085825
2042,FIX,1158.8031361688093
2043,FIX,1202.785632677811
2044,FIX,1245.6786758154421
2045,FIX,1289.4715490489555
2046,FIX,1220.8346974882131
2047,FIX,1268.9824830174334
2048,FIX,1321.45835630134
2049,FIX,1380.7446619148802
2050,FIX,1439.2656087278751
2051,FIX,1501.1088464417337
2052,FIX,1540.8007799020736
2053,FIX,1580.5415005226969
2054,FIX,1620.223741236695
2055,FIX,1562.8953129832837
