YEAR,CostType,VALUE
2029,CAP,3262.7760254961245
2030,CAP,3374.5962702298616
2031,CAP,3762.4478957306296
2032,CAP,3122.3463714147956
2033,CAP,1555.5061474085123
2034,CAP,1187.519847376212
2035,CAP,636.40265785336
2036,CAP,1404.6979698980738
2037,CAP,1396.4064477789711
2038,CAP,1669.0874805162855
2039,CAP,1728.0632728625249
2040,CAP,1764.2095066652569
2041,CAP,2336.8065503429507
2042,CAP,2327.788859811752
2043,CAP,2351.1494813757517
2044,CAP,2308.784807458298
2045,CAP,2504.485910486817
2046,CAP,2537.180160168902
2047,CAP,2577.5396950295367
2048,CAP,2359.1414706600062
2049,CAP,3007.9114251008514
2050,CAP,3143.0557633218423
2051,CAP,2907.5910535105722
2052,CAP,2414.239525344787
2053,CAP,2046.1719783539072
2054,CAP,2582.3193436252513
2055,CAP,4363.553960251411
2024,CAP,1048.5714886955036
2025,CAP,8933.060266825802
2021,CAP,1942.9663313632814
2023,CAP,407.55463387786233
2022,CAP,1720.9257560755877
2026,CAP,1171.919556094718
2027,CAP,234.49977756515995
2028,CAP,101.06673654375034
2021,FIX,509.0391180272657
2022,FIX,537.4278995487775
2023,FIX,541.9618272263343
2024,FIX,557.801817679842
2025,FIX,761.658174245424
2026,FIX,777.9145149723738
2027,FIX,777.7384797535173
2028,FIX,775.3892671276883
2029,FIX,824.7916529426723
2030,FIX,871.0051940207849
2031,FIX,926.6553850525307
2032,FIX,972.2978115701043
2033,FIX,993.5327037913318
2034,FIX,1008.9741686675382
2035,FIX,1016.3275458600936
2036,FIX,1035.8162226969828
2037,FIX,1055.1409232213045
2038,FIX,1078.6877511965213
2039,FIX,1102.882934094049
2040,FIX,1127.8868781996966
2041,FIX,1171.3126963756786
2042,FIX,1215.2111346074819
2043,FIX,1259.0098901701003
2044,FIX,1301.7557347191955
2045,FIX,1345.3966537779102
2046,FIX,1277.2746167803734
2047,FIX,1325.5237816762854
2048,FIX,1369.7269443266898
2049,FIX,1429.0635604582797
2050,FIX,1487.819002049646
2051,FIX,1549.7239443695842
2052,FIX,1596.46287104486
2053,FIX,1636.2893465917552
2054,FIX,1676.0577671780754
2055,FIX,1579.1665816039092
