YEAR,CostType,VALUE
2029,CAP,3165.616535503681
2030,CAP,3376.2438680391288
2031,CAP,3764.1820339725114
2032,CAP,3120.0601578693722
2033,CAP,1527.8453619754644
2034,CAP,1187.1354187694906
2035,CAP,705.3532271000463
2036,CAP,1405.886723899228
2037,CAP,1400.5662502907473
2038,CAP,1668.4666528404507
2039,CAP,1728.1195177957952
2040,CAP,1763.4969818118477
2041,CAP,2340.051934484204
2042,CAP,2328.730959196073
2043,CAP,2353.96965560404
2044,CAP,2312.1035030506064
2045,CAP,2506.640234589161
2046,CAP,2554.113037780228
2047,CAP,2569.9830989603515
2048,CAP,2661.1715728257705
2049,CAP,3005.5086687941102
2050,CAP,3151.6358348523663
2051,CAP,2905.8497783074145
2053,CAP,2048.9769424656647
2054,CAP,2566.3888853055414
2055,CAP,3150.73379588372
2026,CAP,2844.671452387162
2025,CAP,9434.64526154876
2027,CAP,394.86198582487566
2021,CAP,1942.9663313632814
2023,CAP,408.00124668968823
2022,CAP,1720.9257560755877
2024,CAP,1048.9036091214623
2028,CAP,182.57892563364936
2052,CAP,2069.664017844501
2021,FIX,509.0391180272657
2022,FIX,537.4278995487775
2023,FIX,541.9707594825708
2024,FIX,557.8164616650007
2025,FIX,774.4751670970138
2026,FIX,835.3438652408072
2027,FIX,840.2899802282338
2028,FIX,839.1502244474478
2029,FIX,886.6927923615322
2030,FIX,932.7781120547354
2031,FIX,988.3700810430657
2032,FIX,1033.8732761289498
2033,FIX,1054.5831542467272
2034,FIX,1069.9266559725947
2035,FIX,1078.251806127227
2036,FIX,1097.6650346458225
2037,FIX,1116.9736806732997
2038,FIX,1140.4088528601756
2039,FIX,1164.505924330588
2040,FIX,1189.3964222795519
2041,FIX,1232.7879192190328
2042,FIX,1276.6059725573136
2043,FIX,1320.3519752603297
2044,FIX,1363.0649683420188
2045,FIX,1406.649744438606
2046,FIX,1338.826279778282
2047,FIX,1386.7779279262013
2048,FIX,1438.1001514829438
2049,FIX,1497.1909441012513
2050,FIX,1555.4735427955036
2051,FIX,1617.3436855116436
2052,FIX,1657.0794462524225
2053,FIX,1696.7104058070154
2054,FIX,1736.4262906160577
2055,FIX,1595.3068505420654
