YEAR,CostType,VALUE
2029,CAP,3253.0132138765866
2030,CAP,3378.0185489027836
2031,CAP,3763.2330689283067
2032,CAP,3122.315593134116
2033,CAP,1390.5205396342824
2034,CAP,1187.2044699767953
2035,CAP,756.4655335508658
2036,CAP,1405.8560647106333
2037,CAP,1400.5645666925595
2038,CAP,1675.319860029709
2039,CAP,1727.7312988757365
2040,CAP,1758.87383514349
2041,CAP,2338.773758458784
2042,CAP,2330.985113138298
2043,CAP,2354.732401799872
2044,CAP,2311.8090511276423
2045,CAP,2507.819156743862
2046,CAP,2523.249223858039
2047,CAP,2570.443697159211
2048,CAP,2639.725502603092
2049,CAP,3006.257307106598
2050,CAP,3225.288812210095
2051,CAP,2900.1033831483633
2053,CAP,2039.637436550697
2054,CAP,2588.503921573407
2055,CAP,3769.5482943409006
2024,CAP,1048.6767719910104
2025,CAP,6881.17855093507
2021,CAP,1942.9663313632814
2023,CAP,407.2980575360636
2022,CAP,1720.9257560755877
2026,CAP,1170.3607607096287
2052,CAP,2111.6184278488654
2028,CAP,101.38109301608773
2027,CAP,130.3858192910551
2021,FIX,509.0391180272657
2022,FIX,537.4278995487775
2023,FIX,541.9566956994983
2024,FIX,557.7987918189162
2025,FIX,705.6059180303821
2026,FIX,721.920634048534
2027,FIX,720.2602524040577
2028,FIX,718.0815509946124
2029,FIX,767.4085247956596
2030,FIX,813.8442970244615
2031,FIX,869.5966600857813
2032,FIX,915.3253868628568
2033,FIX,934.090851385403
2034,FIX,949.6327079056362
2035,FIX,958.951487892568
2036,FIX,978.5547049938042
2037,FIX,998.0539262036783
2038,FIX,1021.8167861981921
2039,FIX,1046.0966935131753
2040,FIX,1071.0852899514048
2041,FIX,1114.6418195159322
2042,FIX,1158.6955433911576
2043,FIX,1202.6664646927188
2044,FIX,1245.5641618580771
2045,FIX,1289.3631099922827
2046,FIX,1220.9972856720326
2047,FIX,1269.157950074783
2048,FIX,1320.15346935478
2049,FIX,1379.4670788991034
2050,FIX,1438.2294742783215
2051,FIX,1499.9846386091147
2052,FIX,1540.9950807792432
2053,FIX,1580.7019833105514
2054,FIX,1620.4923012826073
2055,FIX,1563.1789842764126
