YEAR,CostType,VALUE
2029,CAP,3114.1689056693062
2030,CAP,3373.353611022395
2031,CAP,3751.2856624141723
2032,CAP,3113.3502059872744
2033,CAP,1532.8644657189077
2034,CAP,1188.0052498064736
2035,CAP,631.5878043928008
2036,CAP,1399.6037829659595
2037,CAP,1412.156652640428
2038,CAP,1682.9454715560962
2039,CAP,1736.1309070498057
2040,CAP,1766.8219745688405
2041,CAP,2338.5631863363487
2042,CAP,2326.974987763125
2043,CAP,2360.5111459274544
2044,CAP,2311.54473198167
2045,CAP,2504.0998729280022
2046,CAP,2512.7341701569676
2047,CAP,2569.5607466742704
2048,CAP,2694.534920853268
2049,CAP,3006.17541725491
2050,CAP,3187.5475745091508
2051,CAP,2958.6633817578704
2052,CAP,2148.2819050653075
2053,CAP,2048.6580589948408
2054,CAP,2474.0597034844814
2055,CAP,3146.980850422996
2024,CAP,1048.5714886955034
2025,CAP,4482.4340476802345
2021,CAP,1942.9663313632814
2023,CAP,407.55463387786233
2022,CAP,1720.9257560755877
2026,CAP,1263.3326802890315
2027,CAP,277.9384795891988
2028,CAP,112.16109734964502
2021,FIX,509.0391180272657
2022,FIX,537.4278995487775
2023,FIX,541.9618272263343
2024,FIX,557.801817679842
2025,FIX,643.0882513788971
2026,FIX,661.029256996506
2027,FIX,661.7473190093311
2028,FIX,659.7733569010989
2029,FIX,707.2475765198474
2030,FIX,753.776876346252
2031,FIX,809.3848767042186
2032,FIX,855.0929672525297
2033,FIX,876.1611919204637
2034,FIX,891.7984019194425
2035,FIX,899.2640535169292
2036,FIX,918.8374823512634
2037,FIX,938.663960512563
2038,FIX,962.6746708026385
2039,FIX,987.2179080189876
2040,FIX,1012.4608039822488
2041,FIX,1056.1084204484328
2042,FIX,1100.1772530816409
2043,FIX,1144.3686295186117
2044,FIX,1187.356350326614
2045,FIX,1231.1762196024497
2046,FIX,1162.642271652655
2047,FIX,1210.8814771851066
2048,FIX,1263.2999820815226
2049,FIX,1322.693023053036
2050,FIX,1381.711005191669
2051,FIX,1443.4493432748645
2052,FIX,1483.1886806176797
2053,FIX,1522.8929398951611
2054,FIX,1562.614163641574
2055,FIX,1546.7057260721547
