YEAR,CostType,VALUE
2030,CAP,3375.302590867166
2031,CAP,3753.141747045059
2032,CAP,3125.9098937556496
2033,CAP,1623.7222434003643
2034,CAP,1187.1631535727404
2035,CAP,787.5958316167128
2036,CAP,1399.1028406566354
2037,CAP,1396.5797417882675
2038,CAP,1671.1055764019934
2039,CAP,1735.1381866933457
2040,CAP,1761.4531825913089
2041,CAP,2338.635501731099
2042,CAP,2327.615177121568
2043,CAP,2359.2544599966877
2044,CAP,2310.9858434140397
2045,CAP,2520.080191420664
2046,CAP,2566.4853410289534
2047,CAP,2569.3693516332733
2048,CAP,2521.481630379198
2049,CAP,3005.525002203757
2050,CAP,3123.635079483052
2051,CAP,2898.54792370876
2052,CAP,2183.6933389417572
2053,CAP,2034.8444737516222
2054,CAP,2497.304046173845
2055,CAP,3140.5693272727176
2026,CAP,2850.487020173504
2025,CAP,9346.063720378985
2027,CAP,419.1845296280284
2021,CAP,1942.9663313632814
2023,CAP,407.55463387786233
2022,CAP,1720.9257560755877
2024,CAP,1048.4228256217289
2029,CAP,3122.173053232694
2028,CAP,94.6874515242248
2021,FIX,509.0391180272657
2022,FIX,537.4278995487775
2023,FIX,541.9618272263343
2024,FIX,557.7979137387696
2025,FIX,773.0516882345282
2026,FIX,834.0909264766333
2027,FIX,839.4514207585755
2028,FIX,836.8781093640363
2029,FIX,883.9948588328461
2030,FIX,930.2025594629715
2031,FIX,985.5975416491675
2032,FIX,1031.2394997037675
2033,FIX,1053.4590138369358
2034,FIX,1068.8133111820082
2035,FIX,1078.4312284129871
2036,FIX,1097.708740081437
2037,FIX,1116.937674128891
2038,FIX,1140.4256417422305
2039,FIX,1164.66312613084
2040,FIX,1189.512714532086
2041,FIX,1232.8758882088339
2042,FIX,1276.6716337345179
2043,FIX,1320.5233865858117
2044,FIX,1363.2140311677388
2045,FIX,1407.1366918820627
2046,FIX,1339.6196728248635
2047,FIX,1387.548508611406
2048,FIX,1435.4944043782862
2049,FIX,1494.6222174840084
2050,FIX,1553.254370695795
2051,FIX,1614.9784297621025
2052,FIX,1657.1124427478767
2053,FIX,1696.7910110543041
2054,FIX,1736.5087145200039
2055,FIX,1595.1859904533155
