YEAR,CostType,VALUE
2029,CAP,3229.8882422365514
2030,CAP,3373.0351496269673
2031,CAP,3765.657059670553
2032,CAP,3122.971984623934
2033,CAP,1349.7823378120713
2034,CAP,1187.4469017981753
2035,CAP,764.3861802106331
2036,CAP,1408.3439447493777
2037,CAP,1405.1854851307723
2038,CAP,1677.2435556614132
2039,CAP,1728.9165934306816
2040,CAP,1764.3200915517384
2041,CAP,2343.0412051585954
2042,CAP,2331.103193029283
2043,CAP,2356.566981468809
2044,CAP,2311.6232526374415
2045,CAP,2509.7842039089546
2046,CAP,2512.915911302885
2047,CAP,2604.3512109987546
2048,CAP,2671.353252604189
2049,CAP,3008.255180568613
2050,CAP,3225.2779850700827
2051,CAP,2906.073877222234
2053,CAP,2066.501897635583
2054,CAP,2590.3806375400163
2055,CAP,3774.68345365169
2024,CAP,1048.742267865022
2025,CAP,6889.784333848888
2021,CAP,1942.9663313632814
2023,CAP,407.2980575360636
2022,CAP,1720.9257560755877
2026,CAP,1170.750594889086
2028,CAP,136.9753679294547
2052,CAP,2067.0658376183464
2027,CAP,147.51070838043574
2021,FIX,509.0391180272657
2022,FIX,537.4278995487775
2023,FIX,541.9566956994983
2024,FIX,557.8001017363964
2025,FIX,705.7423873846586
2026,FIX,722.0594369002534
2027,FIX,720.6527858964906
2028,FIX,719.0313500358419
2029,FIX,767.9429518883908
2030,FIX,814.2519880478384
2031,FIX,870.0482618075722
2032,FIX,915.7859434572719
2033,FIX,933.918783278581
2034,FIX,949.4662806080513
2035,FIX,958.9156490057737
2036,FIX,978.5686233227391
2037,FIX,998.1602695907901
2038,FIX,1021.9616165841582
2039,FIX,1046.2652425254653
2040,FIX,1071.3628113165419
2041,FIX,1115.004694718704
2042,FIX,1159.0607769871804
2043,FIX,1203.068390936396
2044,FIX,1245.9623670370634
2045,FIX,1289.800610859282
2046,FIX,1221.174974540422
2047,FIX,1270.1592896869952
2048,FIX,1321.9013919759402
2049,FIX,1381.2377057288954
2050,FIX,1439.894954151113
2051,FIX,1501.7695571421184
2052,FIX,1541.4826049209703
2053,FIX,1581.5064962768934
2054,FIX,1621.4118075110443
2055,FIX,1564.2011817919563
