YEAR,CostType,VALUE
2030,CAP,3372.4123094490815
2031,CAP,3759.4987360382866
2032,CAP,3122.3660652313847
2033,CAP,1610.3216899464833
2034,CAP,1185.188585265324
2035,CAP,784.8683053286939
2036,CAP,1397.488282938307
2037,CAP,1406.6159180580376
2038,CAP,1669.9997969632363
2039,CAP,1727.0235662012399
2040,CAP,1770.4210769585006
2041,CAP,2342.390784221633
2042,CAP,2332.555888274347
2043,CAP,2354.9081996775403
2044,CAP,2312.5122516780316
2045,CAP,2507.6937284139663
2046,CAP,2559.8066026187107
2047,CAP,2569.7413289361257
2048,CAP,2652.4175408477345
2049,CAP,3006.722558409967
2050,CAP,3116.206876869884
2051,CAP,2906.6372031756023
2052,CAP,2090.681960403139
2053,CAP,2036.1544685931847
2054,CAP,2491.028342882171
2055,CAP,3176.2115342889306
2026,CAP,2848.7140354717994
2025,CAP,9360.662260467807
2027,CAP,430.8300634889546
2021,CAP,1942.9663313632814
2023,CAP,407.2980575360636
2022,CAP,1720.9257560755877
2024,CAP,1048.593604791247
2029,CAP,3105.685883651325
2028,CAP,93.01857888488277
2021,FIX,509.0391180272657
2022,FIX,537.4278995487775
2023,FIX,541.9566956994983
2024,FIX,557.7961977953239
2025,FIX,773.2824107158885
2026,FIX,834.2773797107184
2027,FIX,839.7966623900816
2028,FIX,837.1755825726116
2029,FIX,884.0021114971537
2030,FIX,930.1429360121942
2031,FIX,985.6635497949909
2032,FIX,1031.2332092316326
2033,FIX,1053.2354985138843
2034,FIX,1068.5502866360434
2035,FIX,1078.113626209106
2036,FIX,1097.3588244902094
2037,FIX,1116.7884908663125
2038,FIX,1140.254305893837
2039,FIX,1164.3294526244877
2040,FIX,1189.358479432974
2041,FIX,1232.7967567001433
2042,FIX,1276.6913053719584
2043,FIX,1320.4560740366032
2044,FIX,1363.177237558364
2045,FIX,1406.7830781769303
2046,FIX,1339.1124669179399
2047,FIX,1387.0561714354465
2048,FIX,1438.1626637217555
2049,FIX,1497.2777326571374
2050,FIX,1555.5835447366808
2051,FIX,1617.4694307174784
2052,FIX,1657.1542369115245
2053,FIX,1696.8691992549138
2054,FIX,1736.6077773389213
2055,FIX,1595.9978855718489
